SHA-1,仓库对象路径,字节大小,类型,Java1.20.1逻辑路径,Java1.20.1 Sound Event,解析状态
0799c5f2fa436ea112c0e049d5aaa182d54caeb2,07/0799c5f2fa436ea112c0e049d5aaa182d54caeb2,43555,ogg,minecraft/sounds/block/conduit/short7.ogg,block.conduit.ambient.short,已由Minecraft Java 1.20.1 asset index解析
07d69fd16161ba727b9db53dd73a673f7c36cf49,07/07d69fd16161ba727b9db53dd73a673f7c36cf49,9532,ogg,minecraft/sounds/block/frogspawn/step2.ogg,block.frogspawn.fall;block.frogspawn.hit;block.frogspawn.step,已由Minecraft Java 1.20.1 asset index解析
07d8464e662f96bb3b899dd50274774fd5943e5a,07/07d8464e662f96bb3b899dd50274774fd5943e5a,16241,ogg,minecraft/sounds/block/cherry_wood/step3.ogg,block.cherry_wood.fall;block.cherry_wood.hit;block.cherry_wood.step,已由Minecraft Java 1.20.1 asset index解析
07f8691ee57050c62d6d1230c13f74f9fcad5dab,07/07f8691ee57050c62d6d1230c13f74f9fcad5dab,31178,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
08097e274026f60645970053264d62fc91018a97,08/08097e274026f60645970053264d62fc91018a97,54948,ogg,minecraft/sounds/ambient/nether/basalt_deltas/click7.ogg,ambient.basalt_deltas.additions,已由Minecraft Java 1.20.1 asset index解析
0811423a3fb1a8e53010b1d9a4994aa8a9fe714f,08/0811423a3fb1a8e53010b1d9a4994aa8a9fe714f,6948,ogg,minecraft/sounds/item/armor/equip_leather2.ogg,item.armor.equip_elytra;item.armor.equip_leather,已由Minecraft Java 1.20.1 asset index解析
081ace8eafec0b668fd5d164f2a91e9ce84b5d41,08/081ace8eafec0b668fd5d164f2a91e9ce84b5d41,340159,ogg,minecraft/sounds/ambient/nether/basalt_deltas/twist3.ogg,ambient.basalt_deltas.additions,已由Minecraft Java 1.20.1 asset index解析
08215b7317fc8545fd486dab84a77f62888e7fbe,08/08215b7317fc8545fd486dab84a77f62888e7fbe,69336,ogg,minecraft/sounds/mob/warden/sniff_4.ogg,entity.warden.sniff,已由Minecraft Java 1.20.1 asset index解析
083256ad8eede9ca7191b7667971070429d824cc,08/083256ad8eede9ca7191b7667971070429d824cc,12129,ogg,minecraft/sounds/mob/horse/skeleton/idle3.ogg,entity.skeleton_horse.ambient,已由Minecraft Java 1.20.1 asset index解析
085a6cd2e023877254d1118c403f39e556c003cb,08/085a6cd2e023877254d1118c403f39e556c003cb,8234,ogg,minecraft/sounds/entity/player/attack/knockback3.ogg,entity.player.attack.knockback,已由Minecraft Java 1.20.1 asset index解析
085fd0c4233a9a4a1db3a17bef69fc8a3146edbd,08/085fd0c4233a9a4a1db3a17bef69fc8a3146edbd,42940,ogg,minecraft/sounds/mob/ravager/idle6.ogg,entity.parrot.imitate.ravager;entity.ravager.ambient,已由Minecraft Java 1.20.1 asset index解析
08626fc2a337c28b5dfdafb6daa9ea31f9a70571,08/08626fc2a337c28b5dfdafb6daa9ea31f9a70571,8148,ogg,minecraft/sounds/entity/player/attack/knockback1.ogg,entity.player.attack.knockback,已由Minecraft Java 1.20.1 asset index解析
087d6af9866942cb656d183aedbfca17e102eb48,08/087d6af9866942cb656d183aedbfca17e102eb48,6198,ogg,minecraft/sounds/mob/parrot/eat2.ogg,entity.parrot.eat,已由Minecraft Java 1.20.1 asset index解析
08a63afa82b424db5ad217b0a861bcba419ab597,08/08a63afa82b424db5ad217b0a861bcba419ab597,18807,ogg,minecraft/sounds/mob/zombie_villager/say3.ogg,entity.parrot.imitate.zombie_villager;entity.zombie_villager.ambient,已由Minecraft Java 1.20.1 asset index解析
08b30f3df400bcaa7051872804891d924755270e,08/08b30f3df400bcaa7051872804891d924755270e,22401,ogg,minecraft/sounds/mob/cat/stray/idle2.ogg,entity.cat.stray_ambient,已由Minecraft Java 1.20.1 asset index解析
08b857951ccd88ebf0d67794786210bc0810f790,08/08b857951ccd88ebf0d67794786210bc0810f790,24686,ogg,minecraft/sounds/mob/goat/screaming_milk3.ogg,entity.goat.screaming.milk,已由Minecraft Java 1.20.1 asset index解析
08c69088600aee936eba5fbbf663fb03b7634a79,08/08c69088600aee936eba5fbbf663fb03b7634a79,37202,ogg,minecraft/sounds/mob/sniffer/happy1.ogg,entity.sniffer.happy,已由Minecraft Java 1.20.1 asset index解析
08ca7e2dd2c9c9fcdcb57429c26915d273415757,08/08ca7e2dd2c9c9fcdcb57429c26915d273415757,95363,ogg,minecraft/sounds/mob/warden/roar_4.ogg,entity.warden.roar,已由Minecraft Java 1.20.1 asset index解析
08d3912d571693d82692458132d4de59928f16d6,08/08d3912d571693d82692458132d4de59928f16d6,4920,ogg,minecraft/sounds/entity/painting/place4.ogg,entity.painting.place,已由Minecraft Java 1.20.1 asset index解析
08f4163bcc82acd2bec812652bb769e572c611d7,08/08f4163bcc82acd2bec812652bb769e572c611d7,61776,ogg,minecraft/sounds/mob/warden/ambient_1.ogg,entity.warden.ambient,已由Minecraft Java 1.20.1 asset index解析
09032eac266ed23615fdd565c05422b9dfd1a355,09/09032eac266ed23615fdd565c05422b9dfd1a355,22245,ogg,minecraft/sounds/item/trident/pierce3.ogg,item.trident.hit,已由Minecraft Java 1.20.1 asset index解析
090697aa306d9bcba3793d3c61b66d417df7792a,09/090697aa306d9bcba3793d3c61b66d417df7792a,16841,ogg,minecraft/sounds/block/cherrywood_fence_gate/toggle1.ogg,block.cherry_wood_fence_gate.close;block.cherry_wood_fence_gate.open,已由Minecraft Java 1.20.1 asset index解析
09236e1a725cec0229b8c564f5b3e4fe05cd7a5f,09/09236e1a725cec0229b8c564f5b3e4fe05cd7a5f,5232,ogg,minecraft/sounds/damage/fallsmall.ogg,entity.generic.small_fall;entity.hostile.small_fall;entity.player.small_fall,已由Minecraft Java 1.20.1 asset index解析
0949b9c2dd4ad99a667d48873309c1b88d0608c0,09/0949b9c2dd4ad99a667d48873309c1b88d0608c0,581043,json/text,,,未在Java 1.20.1 asset index中解析；本对象不是已识别OGG音频
094e6fb30a685391c1425631591b47c63d60819d,09/094e6fb30a685391c1425631591b47c63d60819d,43749,ogg,minecraft/sounds/ambient/underwater/additions/crackles1.ogg,ambient.underwater.loop.additions.rare,已由Minecraft Java 1.20.1 asset index解析
0979bf115d081d70a985f1cfcab1b9274d6be74e,09/0979bf115d081d70a985f1cfcab1b9274d6be74e,6787,ogg,minecraft/sounds/mob/creeper/say3.ogg,entity.creeper.hurt,已由Minecraft Java 1.20.1 asset index解析
098074f845b0d05831e23e29f397273885871c57,09/098074f845b0d05831e23e29f397273885871c57,742574,json/text,,,未在Java 1.20.1 asset index中解析；本对象不是已识别OGG音频
09808ded4c75b5155bd7d0e4546fa3d20233518d,09/09808ded4c75b5155bd7d0e4546fa3d20233518d,15628,ogg,minecraft/sounds/block/vine/break3.ogg,block.vine.break;block.vine.place,已由Minecraft Java 1.20.1 asset index解析
099962527f625857b566bc0eb4e385ea252b23cd,09/099962527f625857b566bc0eb4e385ea252b23cd,20725,ogg,minecraft/sounds/block/soul_soil/step3.ogg,block.soul_soil.fall;block.soul_soil.hit;block.soul_soil.step,已由Minecraft Java 1.20.1 asset index解析
09b6bbe5a03eed221630ea36b21d14e2de043b78,09/09b6bbe5a03eed221630ea36b21d14e2de043b78,7422,ogg,minecraft/sounds/mob/guardian/flop1.ogg,entity.elder_guardian.flop;entity.guardian.flop,已由Minecraft Java 1.20.1 asset index解析
09bb6e40c4df7096906b3fe7c6ff1e2b1c264cce,09/09bb6e40c4df7096906b3fe7c6ff1e2b1c264cce,18987,ogg,minecraft/sounds/mob/piglin_brute/step2.ogg,entity.piglin_brute.step,已由Minecraft Java 1.20.1 asset index解析
09d6455c9e1d581e52fffd390076cb3bcb3bc0d6,09/09d6455c9e1d581e52fffd390076cb3bcb3bc0d6,48085,ogg,minecraft/sounds/entity/squid/squirt3.ogg,entity.squid.squirt,已由Minecraft Java 1.20.1 asset index解析
09d87f230a611dbea1f270176c7b263f6c3fe674,09/09d87f230a611dbea1f270176c7b263f6c3fe674,16876,ogg,minecraft/sounds/mob/piglin_brute/step3.ogg,entity.piglin_brute.step,已由Minecraft Java 1.20.1 asset index解析
09d91f722797cc5b7098f329eb219db508edcd0b,09/09d91f722797cc5b7098f329eb219db508edcd0b,32688,ogg,minecraft/sounds/mob/goat/eat2.ogg,entity.goat.eat;entity.goat.screaming.eat,已由Minecraft Java 1.20.1 asset index解析
09da9ef8864bb14ea888807a356710723b6bd7c7,09/09da9ef8864bb14ea888807a356710723b6bd7c7,22176,ogg,minecraft/sounds/block/pointed_dripstone/drip_water_cauldron6.ogg,block.pointed_dripstone.drip_water_into_cauldron,已由Minecraft Java 1.20.1 asset index解析
09e74edab3e1e351136e4c57b5a081a19005c47e,09/09e74edab3e1e351136e4c57b5a081a19005c47e,48014,ogg,minecraft/sounds/mob/piglin_brute/death1.ogg,entity.piglin_brute.death,已由Minecraft Java 1.20.1 asset index解析
09e8b2079bc363d287fe85d5687af142d5fa0f82,09/09e8b2079bc363d287fe85d5687af142d5fa0f82,10977,ogg,minecraft/sounds/item/bottle/empty2.ogg,item.bottle.empty,已由Minecraft Java 1.20.1 asset index解析
09eab141cce7550f9a74c65db0e9abbb342cf50f,09/09eab141cce7550f9a74c65db0e9abbb342cf50f,514016,json/text,,,未在Java 1.20.1 asset index中解析；本对象不是已识别OGG音频
09fc4bb8b59416d1bd941aa1f3cda0e58d8b1e38,09/09fc4bb8b59416d1bd941aa1f3cda0e58d8b1e38,507741,png,realms/textures/gui/images/7.png,,已由Minecraft Java 1.20.1 asset index解析
0a0bc1ffa05ac5ff00eb2b1bb9093818a35b85b9,0a/0a0bc1ffa05ac5ff00eb2b1bb9093818a35b85b9,28101,ogg,minecraft/sounds/ambient/underwater/additions/bubbles3.ogg,ambient.underwater.loop.additions,已由Minecraft Java 1.20.1 asset index解析
0a417ba6a01b0552e7d15f5ef175ee9037405e58,0a/0a417ba6a01b0552e7d15f5ef175ee9037405e58,17045,ogg,minecraft/sounds/step/wood1.ogg,block.wood.fall;block.wood.hit;block.wood.step,已由Minecraft Java 1.20.1 asset index解析
0a4a39b4106614dafbae88adf3da90e48ded1ad3,0a/0a4a39b4106614dafbae88adf3da90e48ded1ad3,31561,ogg,minecraft/sounds/mob/turtle/swim/swim2.ogg,entity.turtle.swim,已由Minecraft Java 1.20.1 asset index解析
0a4f809f76e084a1119d306aefa4c6b7f8ab3bfa,0a/0a4f809f76e084a1119d306aefa4c6b7f8ab3bfa,41727,ogg,minecraft/sounds/mob/goat/idle5.ogg,entity.goat.ambient;entity.goat.screaming.ambient,已由Minecraft Java 1.20.1 asset index解析
0a659d9c281cd3de75a03670f65a6763b5eb059b,0a/0a659d9c281cd3de75a03670f65a6763b5eb059b,62058,ogg,minecraft/sounds/mob/warden/ambient_12.ogg,entity.warden.ambient,已由Minecraft Java 1.20.1 asset index解析
0a682ccf59ee55c4c318540cb1c1796b89544725,0a/0a682ccf59ee55c4c318540cb1c1796b89544725,15630,ogg,minecraft/sounds/block/candle/ambient4.ogg,block.candle.ambient,已由Minecraft Java 1.20.1 asset index解析
0a99153b99f389ff138711ea0c4c166a8e96db88,0a/0a99153b99f389ff138711ea0c4c166a8e96db88,30286,ogg,minecraft/sounds/mob/goat/idle3.ogg,entity.goat.ambient;entity.goat.screaming.ambient,已由Minecraft Java 1.20.1 asset index解析
0abfb8f19f7bdc0dd211f4a46e392ca1dac2d531,0a/0abfb8f19f7bdc0dd211f4a46e392ca1dac2d531,17531,ogg,minecraft/sounds/block/copper/step3.ogg,block.copper.fall;block.copper.hit;block.copper.step,已由Minecraft Java 1.20.1 asset index解析
0ac1cdec8185ba8aa4b6f9233106c65412332673,0a/0ac1cdec8185ba8aa4b6f9233106c65412332673,38450,ogg,minecraft/sounds/mob/allay/item_taken3.ogg,entity.allay.item_taken,已由Minecraft Java 1.20.1 asset index解析
0acdc21b0f56dbe214ae2574d1f02a0ea2e99877,0a/0acdc21b0f56dbe214ae2574d1f02a0ea2e99877,73875,ogg,minecraft/sounds/mob/cat/purr1.ogg,entity.cat.purr,已由Minecraft Java 1.20.1 asset index解析
0acf467b3abe89eec11864cf2c3211224a018601,0a/0acf467b3abe89eec11864cf2c3211224a018601,18222,ogg,minecraft/sounds/mob/panda/worried/worried4.ogg,entity.panda.worried_ambient,已由Minecraft Java 1.20.1 asset index解析
0ae1a47773d41d7ae39539d2b8363dbed3e77580,0a/0ae1a47773d41d7ae39539d2b8363dbed3e77580,102271,ogg,minecraft/sounds/item/trident/thunder2.ogg,item.trident.thunder,已由Minecraft Java 1.20.1 asset index解析
0ae403bea99c54d26b09f7d588ea11ddb4b6dc98,0a/0ae403bea99c54d26b09f7d588ea11ddb4b6dc98,14895,ogg,minecraft/sounds/block/bone_block/break5.ogg,block.bone_block.break;block.bone_block.place,已由Minecraft Java 1.20.1 asset index解析
0af366a1afbede2e47146caa5e4a48b647fa770f,0a/0af366a1afbede2e47146caa5e4a48b647fa770f,21764,ogg,minecraft/sounds/block/deepslate_bricks/step1.ogg,block.deepslate_bricks.fall;block.deepslate_bricks.hit;block.deepslate_bricks.step;block.deepslate_tiles.fall;block.deepslate_tiles.hit;block.deepslate_tiles.step,已由Minecraft Java 1.20.1 asset index解析
0afb673eaf45a5168692effcd9166a6e6611a350,0a/0afb673eaf45a5168692effcd9166a6e6611a350,18951,ogg,minecraft/sounds/block/spore_blossom/step2.ogg,block.spore_blossom.fall;block.spore_blossom.hit;block.spore_blossom.step,已由Minecraft Java 1.20.1 asset index解析
0b0d9e03b93a8c5823eb4f925114aef0cb9ac6b2,0b/0b0d9e03b93a8c5823eb4f925114aef0cb9ac6b2,23963,ogg,minecraft/sounds/ambient/weather/rain4.ogg,weather.rain;weather.rain.above,已由Minecraft Java 1.20.1 asset index解析
0b193a63393d447054165c3f9c19dbc288b0d5f1,0b/0b193a63393d447054165c3f9c19dbc288b0d5f1,100382,ogg,minecraft/sounds/block/smoker/smoker3.ogg,block.smoker.smoke;entity.villager.work_butcher,已由Minecraft Java 1.20.1 asset index解析
0b1b76e9d84bc193ec7d9aa11027a3b1e40f4d24,0b/0b1b76e9d84bc193ec7d9aa11027a3b1e40f4d24,9897,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
0b29f5ce8c4c10fa4184e5d29244f3bc121468a0,0b/0b29f5ce8c4c10fa4184e5d29244f3bc121468a0,12761,ogg,minecraft/sounds/mob/wolf/growl1.ogg,entity.wolf.growl,已由Minecraft Java 1.20.1 asset index解析
0b3494602d760cc94c06c501c7651102f6e8eb7c,0b/0b3494602d760cc94c06c501c7651102f6e8eb7c,17121,ogg,minecraft/sounds/mob/panda/eat8.ogg,entity.panda.eat,已由Minecraft Java 1.20.1 asset index解析
0b521d8200bfda7bb11c8fb6d6a03d52f6b740e7,0b/0b521d8200bfda7bb11c8fb6d6a03d52f6b740e7,9073,ogg,minecraft/sounds/mob/husk/step1.ogg,entity.husk.step,已由Minecraft Java 1.20.1 asset index解析
0b790ee239b6c7153a94f124a0abcbb7a0597706,0b/0b790ee239b6c7153a94f124a0abcbb7a0597706,9388,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
0b97573206cd326fb704f0bd2ba1ae8038ac2091,0b/0b97573206cd326fb704f0bd2ba1ae8038ac2091,37116,ogg,minecraft/sounds/item/brush/brushing_gravel_complete4.ogg,item.brush.brushing.gravel.complete,已由Minecraft Java 1.20.1 asset index解析
0ba37fea9597cd0ea0e42de4b35f52792f4bc630,0b/0ba37fea9597cd0ea0e42de4b35f52792f4bc630,15603,ogg,minecraft/sounds/mob/panda/nosebreath3.ogg,entity.panda.aggressive_ambient;entity.panda.ambient,已由Minecraft Java 1.20.1 asset index解析
0ba4a7830ea8852bf7844872d7e2d2a408fb77e4,0b/0ba4a7830ea8852bf7844872d7e2d2a408fb77e4,5410,ogg,minecraft/sounds/mob/bat/hurt4.ogg,entity.bat.hurt,已由Minecraft Java 1.20.1 asset index解析
0bad55ad72a681b474cfb2040a35e7420eecfa81,0b/0bad55ad72a681b474cfb2040a35e7420eecfa81,14357,ogg,minecraft/sounds/block/azalea_leaves/break5.ogg,block.azalea_leaves.break;block.azalea_leaves.place,已由Minecraft Java 1.20.1 asset index解析
0be8e30be934324679d7a71566c7ff7f1952d772,0b/0be8e30be934324679d7a71566c7ff7f1952d772,77287,ogg,minecraft/sounds/ambient/nether/nether_wastes/ground4.ogg,ambient.nether_wastes.additions,已由Minecraft Java 1.20.1 asset index解析
0bf0724e4623e853a1aea6edb2eb8c42131231ee,0b/0bf0724e4623e853a1aea6edb2eb8c42131231ee,7639,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
0c020c5e6a49609c4585654e92b3cfed07558507,0c/0c020c5e6a49609c4585654e92b3cfed07558507,14871,ogg,minecraft/sounds/mob/mooshroom/eat1.ogg,entity.mooshroom.eat,已由Minecraft Java 1.20.1 asset index解析
0c1d9fe6dbbed36a6b2a1fb90964babbe161bc22,0c/0c1d9fe6dbbed36a6b2a1fb90964babbe161bc22,26791,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
0c3604495566fee8449f3ccc316bbf9c675f54a3,0c/0c3604495566fee8449f3ccc316bbf9c675f54a3,24778,ogg,minecraft/sounds/block/nether_wood/step1.ogg,block.nether_wood.fall;block.nether_wood.hit;block.nether_wood.step,已由Minecraft Java 1.20.1 asset index解析
0c42b94014a3b58e1ae24defb6beaeb84011f9b8,0c/0c42b94014a3b58e1ae24defb6beaeb84011f9b8,19379,ogg,minecraft/sounds/mob/axolotl/hurt1.ogg,entity.axolotl.hurt,已由Minecraft Java 1.20.1 asset index解析
0c548af9a197ecb01293fea959b3aeba5facf56c,0c/0c548af9a197ecb01293fea959b3aeba5facf56c,24117,ogg,minecraft/sounds/block/rooted_dirt/step1.ogg,block.rooted_dirt.fall;block.rooted_dirt.hit;block.rooted_dirt.step,已由Minecraft Java 1.20.1 asset index解析
0c6bb010b1b50f592881a1f858d5db5f0a181f22,0c/0c6bb010b1b50f592881a1f858d5db5f0a181f22,13309,ogg,minecraft/sounds/block/composter/fill3.ogg,block.composter.fill,已由Minecraft Java 1.20.1 asset index解析
0c6cb9f73193e345654d12d929d040e72552dd74,0c/0c6cb9f73193e345654d12d929d040e72552dd74,13617,ogg,minecraft/sounds/mob/dolphin/idle5.ogg,entity.dolphin.ambient,已由Minecraft Java 1.20.1 asset index解析
0c7bc9616e7cb18b994e01642be868b5e05fd8a3,0c/0c7bc9616e7cb18b994e01642be868b5e05fd8a3,24776,ogg,minecraft/sounds/item/honeycomb/wax_on2.ogg,item.honeycomb.wax_on,已由Minecraft Java 1.20.1 asset index解析
0c918eebe2806c47fb406527dffdb54939490324,0c/0c918eebe2806c47fb406527dffdb54939490324,18414,ogg,minecraft/sounds/mob/wandering_trader/no4.ogg,entity.wandering_trader.no,已由Minecraft Java 1.20.1 asset index解析
0c95192c14510a54a169bdf4a6d5189f2ddfae7d,0c/0c95192c14510a54a169bdf4a6d5189f2ddfae7d,18607,ogg,minecraft/sounds/block/mangrove_roots/step1.ogg,block.mangrove_roots.fall;block.mangrove_roots.hit;block.mangrove_roots.step,已由Minecraft Java 1.20.1 asset index解析
0ca6d01e68ebf7e8b6d54a2d44515dd007315d27,0c/0ca6d01e68ebf7e8b6d54a2d44515dd007315d27,18645,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
0cb4d27eb86fa2cb33047c3117c82f57ecaa7809,0c/0cb4d27eb86fa2cb33047c3117c82f57ecaa7809,42660,ogg,minecraft/sounds/mob/hoglin/death1.ogg,entity.hoglin.death,已由Minecraft Java 1.20.1 asset index解析
0cb553eb257614ee1a58e57f8d1c292e9cd393c2,0c/0cb553eb257614ee1a58e57f8d1c292e9cd393c2,24073,ogg,minecraft/sounds/item/bucket/empty_powder_snow1.ogg,item.bucket.empty_powder_snow,已由Minecraft Java 1.20.1 asset index解析
0cb919f6642e425731cd95054b04590e289e306b,0c/0cb919f6642e425731cd95054b04590e289e306b,556905,json/text,,,未在Java 1.20.1 asset index中解析；本对象不是已识别OGG音频
0cc576cae7a4c2e2bb969f545ba09a1d4f746e4f,0c/0cc576cae7a4c2e2bb969f545ba09a1d4f746e4f,106757,ogg,minecraft/sounds/block/blastfurnace/blastfurnace3.ogg,block.blastfurnace.fire_crackle;entity.villager.work_armorer,已由Minecraft Java 1.20.1 asset index解析
0cc9405f93aa5b409e27cf2428c828e7d55edf74,0c/0cc9405f93aa5b409e27cf2428c828e7d55edf74,19828,ogg,minecraft/sounds/mob/sniffer/idle7.ogg,entity.sniffer.idle,已由Minecraft Java 1.20.1 asset index解析
0cd209ea16b052a2f445a275380046615d20775e,0c/0cd209ea16b052a2f445a275380046615d20775e,4962,ogg,minecraft/sounds/mob/parrot/idle2.ogg,entity.parrot.ambient,已由Minecraft Java 1.20.1 asset index解析
0cf427b702d3fff68d667b9709059d56098eb76d,0c/0cf427b702d3fff68d667b9709059d56098eb76d,17521,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
0d0d07e93934554dc351aa587e3f74fdf71b5f7b,0d/0d0d07e93934554dc351aa587e3f74fdf71b5f7b,33060,ogg,minecraft/sounds/mob/frog/idle3.ogg,entity.frog.ambient;entity.tadpole.grow_up,已由Minecraft Java 1.20.1 asset index解析
0d1862217e8aa9f56768053fa2dabb7956ba9b3a,0d/0d1862217e8aa9f56768053fa2dabb7956ba9b3a,46174,ogg,minecraft/sounds/block/sculk_sensor/break3.ogg,block.sculk_sensor.break,已由Minecraft Java 1.20.1 asset index解析
0d1f43515acec95900f8f63e24181357b1a3913f,0d/0d1f43515acec95900f8f63e24181357b1a3913f,55334,ogg,minecraft/sounds/mob/piglin/converted2.ogg,entity.piglin.converted_to_zombified;entity.piglin_brute.converted_to_zombified,已由Minecraft Java 1.20.1 asset index解析
0d32a999e36b54b3d1ff2e6c8f9e7d7cb0db4cc4,0d/0d32a999e36b54b3d1ff2e6c8f9e7d7cb0db4cc4,5489,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
0d49fd8c436e66eb5af3a1c0244d20606e4f7716,0d/0d49fd8c436e66eb5af3a1c0244d20606e4f7716,19945,ogg,minecraft/sounds/entity/fish/hurt2.ogg,entity.cod.death;entity.cod.hurt;entity.salmon.death;entity.salmon.hurt;entity.tropical_fish.death;entity.tropical_fish.hurt,已由Minecraft Java 1.20.1 asset index解析
0d79b43129dc37508ccc97069839667817b406cf,0d/0d79b43129dc37508ccc97069839667817b406cf,31350,ogg,minecraft/sounds/item/trident/return3.ogg,item.trident.return,已由Minecraft Java 1.20.1 asset index解析
0d889b4e0e441244f74ae65a66b340d19055cf24,0d/0d889b4e0e441244f74ae65a66b340d19055cf24,51790,ogg,,,未在Java 1.20.1 asset index中解析（可能来自其他版本/历史缓存）
0da702d91293ee416183955612de041674d94371,0d/0da702d91293ee416183955612de041674d94371,44409,ogg,minecraft/sounds/block/sculk_shrieker/place2.ogg,block.sculk_shrieker.place,已由Minecraft Java 1.20.1 asset index解析
0dc9c8a2206a953c2d3a17ee61c2c676bf92f9eb,0d/0dc9c8a2206a953c2d3a17ee61c2c676bf92f9eb,22377,ogg,minecraft/sounds/mob/wandering_trader/yes3.ogg,entity.wandering_trader.yes,已由Minecraft Java 1.20.1 asset index解析
0dd9e291f62759f032b893ef5e7b0c22d3345c14,0d/0dd9e291f62759f032b893ef5e7b0c22d3345c14,22430,ogg,minecraft/sounds/event/raid/raidhorn_02.ogg,event.raid.horn,已由Minecraft Java 1.20.1 asset index解析
